game_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,incorrect
20160208PORMEM,POR,MEM,20160208,Bennie Adams,Matt Boland,Eric Lewis,112,106,L2M-POR@MEM-2-8-16.pdf,http://www.basketball-reference.com/boxscores/201602080MEM.html,1
20160209BOSMIL,BOS,MIL,20160209,Brent Barnaky,Curtis Blair,Dan Crawford,111,112,L2M-BOS@MIL-2-9-16.pdf,http://www.basketball-reference.com/boxscores/201602090MIL.html,
20160209UTADAL,UTA,DAL,20160209,Tony Brothers,Justin Van Duyne,Scott Wall,121,119,L2M-UTA@DAL-2-9-16.pdf,http://www.basketball-reference.com/boxscores/201602090DAL.html,3
20160210LACBOS,LAC,BOS,20160210,Bennie Adams,Derrick Stafford,Scott Twardoski,134,139,L2M-LAC@BOS-2-10-16.pdf,http://www.basketball-reference.com/boxscores/201602100BOS.html,2
20160210SACPHI,SAC,PHI,20160210,Nick Buchert,Mike Callahan,Lauren Holtkamp,114,110,L2M-SAC@PHI-2-10-16.pdf,http://www.basketball-reference.com/boxscores/201602100PHI.html,
20160210SASORL,SAS,ORL,20160210,Tyler Ford,Pat Fraher,Bill Spooner,98,96,L2M-SAS@ORL-2-10-16.pdf,http://www.basketball-reference.com/boxscores/201602100ORL.html,
20160210TORMIN,TOR,MIN,20160210,James Capers,Gediminas Petraitis,Josh Tiven,112,117,L2M-TOR@MIN-2-10-16.pdf,http://www.basketball-reference.com/boxscores/201602100MIN.html,
20160210UTANOP,UTA,NOP,20160210,Eric Lewis,Rodney Mott,Derek Richardson,96,100,L2M-UTA@NOP-2-10-16.pdf,http://www.basketball-reference.com/boxscores/201602100NOP.html,
20160219CHAMIL,CHA,MIL,20160219,Tyler Ford,Mark Lindsay,Rodney Mott,98,95,L2M-CHA-MIL-2-19-16.pdf,http://www.basketball-reference.com/boxscores/201602190MIL.html,1
20160219DALORL,DAL,ORL,20160219,Derrick Collins,Ken Mauer,Haywoode Workman,104,110,L2M-DAL-ORL-2-19-16.pdf,http://www.basketball-reference.com/boxscores/201602190ORL.html,3
20160219INDOKC,IND,OKC,20160219,Matt Boland,James Capers,Pat Fraher,101,98,L2M-IND-OKC-2-19-16.pdf,http://www.basketball-reference.com/boxscores/201602190OKC.html,
20160219MIAATL,MIA,ATL,20160219,Scott Foster,Courtney Kirkland,Kevin Scott,115,111,L2M-MIA-ATL-2-19-16.pdf,http://www.basketball-reference.com/boxscores/201602190ATL.html,1
20160219MINMEM,MIN,MEM,20160219,Mark Ayotte,Ed Malloy,Gediminas Petraitis,104,109,L2M-MIN-MEM-2-19-16.pdf,http://www.basketball-reference.com/boxscores/201602190MEM.html,2
20160219SASLAL,SAS,LAL,20160219,Brent Barnaky,Ron Garretson,Eli Roe,119,113,L2M-SAS-LAL-2-19-16.pdf,http://www.basketball-reference.com/boxscores/201602190LAL.html,
20160220MILATL,MIL,ATL,20160220,Curtis Blair,Brian Forte,Sean Wright,117,109,L2M-MIL-ATL-2-20-16.pdf,http://www.basketball-reference.com/boxscores/201602200ATL.html,3
20160221INDORL,IND,ORL,20160221,Mark Ayotte,John Goble,Gediminas Petraitis,105,102,L2M-IND-ORL-2-21-16.pdf,http://www.basketball-reference.com/boxscores/201602210ORL.html,
20160221LALCHI,LAL,CHI,20160221,Scott Foster,David Guthrie,Ben Taylor,115,126,L2M-LAL-CHI-2-21-16.pdf,http://www.basketball-reference.com/boxscores/201602210CHI.html,
20160221MEMTOR,MEM,TOR,20160221,Tony Brothers,Courtney Kirkland,Derek Richardson,85,98,L2M-MEM-TOR-2-21-16.pdf,http://www.basketball-reference.com/boxscores/201602210TOR.html,1
20160221SASPHO,SAS,PHO,20160221,Mitchell Ervin,Kane Fitzgerald,Bill Kennedy,118,111,L2M-SAS-PHX-2-21-16.pdf,http://www.basketball-reference.com/boxscores/201602210PHO.html,
20160221UTAPOR,UTA,POR,20160221,Nick Buchert,Eli Roe,Tom Washington,111,115,L2M-UTA-POR-2-21-16.pdf,http://www.basketball-reference.com/boxscores/201602210POR.html,1
20160222INDMIA,IND,MIA,20160222,Eric Dalen,Leroy Richardson,Zach Zarba,93,101,L2M-IND@MIA-2-22-16.pdf,http://www.basketball-reference.com/boxscores/201602220MIA.html,9
20160223BKNPOR,BKN,POR,20160223,Brent Barnaky,Mike Callahan,Haywoode Workman,104,112,L2M-BKN-POR-2-23-16.pdf,http://www.basketball-reference.com/boxscores/201602230POR.html,2
20160223HOUUTA,HOU,UTA,20160223,Steve Anderson,Eric Lewis,Jason Phillips,114,117,L2M-HOU-UTA-2-23-16.pdf,http://www.basketball-reference.com/boxscores/201602230UTA.html,6
20160223SACDEN,SAC,DEN,20160223,Kane Fitzgerald,Eli Roe,Sean Wright,114,110,L2M-SAC-DEN-2-23-16.pdf,http://www.basketball-reference.com/boxscores/201602230DEN.html,2
20160224DENLAC,DEN,LAC,20160224,Marc Davis,Mitchell Ervin,Brian Forte,87,81,L2M-DEN-LAC-2-24-16.pdf,http://www.basketball-reference.com/boxscores/201602240LAC.html,2
20160224GSWMIA,GSW,MIA,20160224,Tony Brothers,Tony Brown,Tre Maddox,118,112,L2M-GSW-MIA-2-24-16.pdf,http://www.basketball-reference.com/boxscores/201602240MIA.html,3
20160224MINTOR,MIN,TOR,20160224,Derrick Collins,Derrick Stafford,Dedric Taylor,105,114,L2M-MIN-TOR-2-24-16.pdf,http://www.basketball-reference.com/boxscores/201602240TOR.html,3
20160224NYKIND,NYK,IND,20160224,Scott Foster,Derek Richardson,Josh Tiven,105,108,L2M-NYK-IND-2-24-16.pdf,http://www.basketball-reference.com/boxscores/201602240IND.html,3
20160225HOUPOR,HOU,POR,20160225,Marc Davis,Kane Fitzgerald,Tyler Ford,119,105,L2M-HOU-POR-2-25-16.pdf,http://www.basketball-reference.com/boxscores/201602250POR.html,
20160226CHAIND,CHA,IND,20160226,Matt Boland,Ron Garretson,Michael Smith,96,95,L2M-CHA-IND-2-26-16.pdf,http://www.basketball-reference.com/boxscores/201602260IND.html,1
20160226CLETOR,CLE,TOR,20160226,James Capers,David Guthrie,Ben Taylor,97,99,L2M-CLE-TOR-2-26-16.pdf,http://www.basketball-reference.com/boxscores/201602260TOR.html,1
20160226DENDAL,DEN,DAL,20160226,Scott Foster,Courtney Kirkland,Leon Wood,116,122,L2M-DEN-DAL-2-26-16.pdf,http://www.basketball-reference.com/boxscores/201602260DAL.html,5
20160226WASPHI,WAS,PHI,20160226,David Jones,Justin Van Duyne,Zach Zarba,103,94,L2M-WAS-PHI-2-26-16.pdf,http://www.basketball-reference.com/boxscores/201602260PHI.html,4
20160227GSWOKC,GSW,OKC,20160227,Eric Dalen,Kane Fitzgerald,Scott Foster,121,118,L2M-GSW-OKC-2-27-16.pdf,http://www.basketball-reference.com/boxscores/201602270OKC.html,2
20160227MINNOP,MIN,NOP,20160227,Marat Kogut,Josh Tiven,Zach Zarba,112,110,L2M-MIN-NOP-2-27-16.pdf,http://www.basketball-reference.com/boxscores/201602270NOP.html,
20160229INDCLE,IND,CLE,20160229,Curtis Blair,Nick Buchert,Mike Callahan,96,100,L2M-IND-CLE-2-29-16.pdf,http://www.basketball-reference.com/boxscores/201602290CLE.html,1
20160229MEMDEN,MEM,DEN,20160229,Lauren Holtkamp,Rodney Mott,Scott Wall,103,96,L2M-MEM-DEN-2-29-16.pdf,http://www.basketball-reference.com/boxscores/201602290DEN.html,3
20160229UTABOS,UTA,BOS,20160229,Matt Boland,David Jones,Zach Zarba,95,100,L2M-UTA-BOS-2-29-16-1.pdf,http://www.basketball-reference.com/boxscores/201602290BOS.html,2
20160301ATLGSW,ATL,GSW,20160301,Marc Davis,Leroy Richardson,Haywoode Workman,105,109,L2M-ATL-GSW-3-1-16.pdf,http://www.basketball-reference.com/boxscores/201603010GSW.html,6
20160301BKNLAL,BKN,LAL,20160301,Kevin Cutler,Scott Foster,Courtney Kirkland,101,107,L2M-BKN-LAL-3-1-16.pdf,http://www.basketball-reference.com/boxscores/201603010LAL.html,1
20160302NOPHOU,NOP,HOU,20160302,Brent Barnaky,Kane Fitzgerald,Rodney Mott,95,100,L2M-NOP-HOU-3-2-16.pdf,http://www.basketball-reference.com/boxscores/201603020HOU.html,1
20160302OKCLAC,OKC,LAC,20160302,Dan Crawford,David Guthrie,Gary Zielinski,98,103,L2M-OKC-LAC-3-2-16.pdf,http://www.basketball-reference.com/boxscores/201603020LAC.html,
20160302SACMEM,SAC,MEM,20160302,James Capers,Marat Kogut,James Williams,98,104,L2M-SAC-MEM-3-2-16.pdf,http://www.basketball-reference.com/boxscores/201603020MEM.html,1
20160303SASNOP,SAS,NOP,20160303,Mark Lindsay,Ken Mauer,Leon Wood,94,86,L2M-SAS-NOP-3-3-16.pdf,http://www.basketball-reference.com/boxscores/201603030NOP.html,
20160304BKNDEN,BKN,DEN,20160304,Leroy Richardson,Ben Taylor,Zach Zarba,121,120,L2M-BKN-DEN-3-4-16.pdf,http://www.basketball-reference.com/boxscores/201603040DEN.html,3
20160304NYKBOS,NYK,BOS,20160304,Tony Brown,Marc Davis,Mitchell Ervin,104,105,L2M-NYK-BOS-3-4-16.pdf,http://www.basketball-reference.com/boxscores/201603040BOS.html,2
20160304PORTOR,POR,TOR,20160304,Lauren Holtkamp,Eric Lewis,Scott Wall,115,117,L2M-POR-TOR-3-4-16.pdf,http://www.basketball-reference.com/boxscores/201603040TOR.html,1
20160305INDWAS,IND,WAS,20160305,Kevin Cutler,Kane Fitzgerald,Tom Washington,100,99,L2M-IND-WAS-3-5-16.pdf,http://www.basketball-reference.com/boxscores/201603050WAS.html,
20160306DALDEN,DAL,DEN,20160306,Dan Crawford,David Guthrie,Scott Twardoski,114,116,L2M-DAL-DEN-3-6-16.pdf,http://www.basketball-reference.com/boxscores/201603060DEN.html,4
20160306HOUTOR,HOU,TOR,20160306,Jason Phillips,James Williams,Haywoode Workman,113,107,L2M-HOU-TOR-3-6-16.pdf,http://www.basketball-reference.com/boxscores/201603060TOR.html,3
20160306PHIMIA,PHI,MIA,20160306,Mitchell Ervin,Eric Lewis,Josh Tiven,98,103,L2M-PHI-MIA-3-6-16.pdf,http://www.basketball-reference.com/boxscores/201603060MIA.html,
20160307MEMCLE,MEM,CLE,20160307,Bennie Adams,Kevin Cutler,Ron Garretson,106,103,L2M-MEM-CLE-3-7-16.pdf,http://www.basketball-reference.com/boxscores/201603070CLE.html,3
20160307SACNOP,SAC,NOP,20160307,Mike Callahan,Eric Dalen,Justin Van Duyne,112,115,L2M-SAC-NOP-3-7-16.pdf,http://www.basketball-reference.com/boxscores/201603070NOP.html,1
20160307SASIND,SAS,IND,20160307,Pat Fraher,Lauren Holtkamp,Bill Kennedy,91,99,L2M-SAS-IND-3-7-16.pdf,http://www.basketball-reference.com/boxscores/201603070IND.html,1
20160308BKNTOR,BKN,TOR,20160308,Brent Barnaky,Eli Roe,Tom Washington,99,104,L2M-BKN-TOR-3-8-16-1.pdf,http://www.basketball-reference.com/boxscores/201603080TOR.html,5
20160308WASPOR,WAS,POR,20160308,Sean Corbin,Karl Lane,Zach Zarba,109,116,L2M-WAS-POR-3-8-16.pdf,http://www.basketball-reference.com/boxscores/201603080POR.html,3
20160309CLESAC,CLE,SAC,20160309,Gediminas Petraitis,James Williams,Zach Zarba,120,111,L2M-CLE-SAC-3-9-16.pdf,http://www.basketball-reference.com/boxscores/201603090SAC.html,2
20160309DETDAL,DET,DAL,20160309,David Jones,Derrick Stafford,Justin Van Duyne,102,96,L2M-DET-DAL-3-9-16.pdf,http://www.basketball-reference.com/boxscores/201603090DAL.html,2
20160309MIAMIL,MIA,MIL,20160309,Pat Fraher,Ron Garretson,Marat Kogut,108,114,L2M-MIA-MIL-3-9-16.pdf,http://www.basketball-reference.com/boxscores/201603090MIL.html,5
20160309NOPCHA,NOP,CHA,20160309,Mitchell Ervin,Courtney Kirkland,Scott Wall,113,122,L2M-NOP-CHA-3-9-16.pdf,http://www.basketball-reference.com/boxscores/201603090CHO.html,1
20160311MINOKC,MIN,OKC,20160311,Bennie Adams,Mike Callahan,Kevin Cutler,99,96,L2M-MIN-OKC-3-11-16.pdf,http://www.basketball-reference.com/boxscores/201603110OKC.html,1
20160311NOPMEM,NOP,MEM,20160311,Eric Lewis,Eli Roe,Sean Wright,114,121,L2M-NOP-MEM-3-11-16.pdf,http://www.basketball-reference.com/boxscores/201603110MEM.html,7
20160312MIATOR,MIA,TOR,20160312,Tyler Ford,David Jones,Zach Zarba,104,112,L2M-MIA-TOR-3-12-16.pdf,http://www.basketball-reference.com/boxscores/201603120TOR.html,4
20160313MILBKN,MIL,BKN,20160313,Tony Brown,Eric Dalen,Derrick Stafford,109,100,L2M-MIL-BKN-3-13-16.pdf,http://www.basketball-reference.com/boxscores/201603130BRK.html,2
20160313NYKLAL,NYK,LAL,20160313,Bennie Adams,Curtis Blair,Bill Kennedy,90,87,L2M-NYK-LAL-3-13-16.pdf,http://www.basketball-reference.com/boxscores/201603130LAL.html,2
20160314MINPHO,MIN,PHO,20160314,Matt Boland,Bill Kennedy,J.T. Orr,104,107,L2M-MIN-PHX-3-14-16.pdf,http://www.basketball-reference.com/boxscores/201603140PHO.html,3
20160316ATLDET,ATL,DET,20160316,Ron Garretson,Lauren Holtkamp,Josh Tiven,118,114,L2M-ATL@DET-3-16-2016.pdf,http://www.basketball-reference.com/boxscores/201603160DET.html,2
20160316DALCLE,DAL,CLE,20160316,Bennie Adams,Dan Crawford,Marat Kogut,98,99,L2M-DAL@CLE-3-16-2016.pdf,http://www.basketball-reference.com/boxscores/201603160CLE.html,6
20160317CHAMIA,CHA,MIA,20160317,Nick Buchert,Courtney Kirkland,Gediminas Petraitis,109,106,L2M-CHA@MIA-3-17-2016.pdf,http://www.basketball-reference.com/boxscores/201603170MIA.html,2
20160317TORIND,TOR,IND,20160317,Sean Corbin,Mitchell Ervin,John Goble,101,94,L2M-TOR@IND-3-17-2016.pdf,http://www.basketball-reference.com/boxscores/201603170IND.html,4
20160317WASPHI,WAS,PHI,20160317,Curtis Blair,Tony Brothers,Gary Zielinski,99,94,L2M-WAS@PHI-3-17-2016.pdf,http://www.basketball-reference.com/boxscores/201603170PHI.html,7
20160318PHOLAL,PHO,LAL,20160318,Pat Fraher,David Jones,Derek Richardson,95,90,L2M-PHX-LAL-3-18-16-1.pdf,http://www.basketball-reference.com/boxscores/201603180LAL.html,4
20160318PORNOP,POR,NOP,20160318,Nick Buchert,Eric Lewis,Gediminas Petraitis,117,112,L2M-POR-NOP-3-18-16-1.pdf,http://www.basketball-reference.com/boxscores/201603180NOP.html,
20160319GSWSAS,GSW,SAS,20160319,Dan Crawford,Eric Lewis,Ben Taylor,79,87,L2M-GSW-SAS-3-19-16.pdf,http://www.basketball-reference.com/boxscores/201603190SAS.html,1
20160320ORLTOR,ORL,TOR,20160320,Bennie Adams,Curtis Blair,Derrick Stafford,100,105,L2M-ORL@TOR-3-20-2016.pdf,http://www.basketball-reference.com/boxscores/201603200TOR.html,1
20160320PORDAL,POR,DAL,20160320,Sean Corbin,Bill Kennedy,Leon Wood,120,132,L2M-POR@DAL-3-20-2016.pdf,http://www.basketball-reference.com/boxscores/201603200DAL.html,6
20160321GSWMIN,GSW,MIN,20160321,David Guthrie,Ken Mauer,Eli Roe,109,104,L2M-GSW@MIN-3-21-2016.pdf,http://www.basketball-reference.com/boxscores/201603210MIN.html,3
20160321MEMPHO,MEM,PHO,20160321,Mitchell Ervin,Ron Garretson,James Williams,103,97,L2M-MEM@PHX-3-21-2016.pdf,http://www.basketball-reference.com/boxscores/201603210PHO.html,2
20160321MILDET,MIL,DET,20160321,Kane Fitzgerald,John Goble,Kevin Scott,91,92,L2M-MIL@DET-3-21-2016.pdf,http://www.basketball-reference.com/boxscores/201603210DET.html,6
20160321SACCHI,SAC,CHI,20160321,Tre Maddox,Monty McCutchen,Josh Tiven,102,109,L2M-SAC@CHI-3-21-2016.pdf,http://www.basketball-reference.com/boxscores/201603210CHI.html,2
20160321SASCHA,SAS,CHA,20160321,Tony Brothers,Pat Fraher,Leroy Richardson,88,91,L2M-SAS@CHA-3-21-2016.pdf,http://www.basketball-reference.com/boxscores/201603210CHO.html,3
20160322HOUOKC,HOU,OKC,20160322,Mark Ayotte,James Capers,Rodney Mott,107,111,L2M-HOU-OKC-3-22-16.pdf,http://www.basketball-reference.com/boxscores/201603220OKC.html,3
20160323PHIDEN,PHI,DEN,20160323,Sean Corbin,Rodney Mott,Derek Richardson,103,104,L2M-PHI-DEN-3-23-16.pdf,http://www.basketball-reference.com/boxscores/201603230DEN.html,
20160323UTAHOU,UTA,HOU,20160323,Nick Buchert,Marc Davis,Eric Lewis,89,87,L2M-UTA-HOU-3-23-16.pdf,http://www.basketball-reference.com/boxscores/201603230HOU.html,5
20160324PORLAC,POR,LAC,20160324,Tony Brown,Marat Kogut,Bill Spooner,94,96,L2M-POR-LAC-3-24-16.pdf,http://www.basketball-reference.com/boxscores/201603240LAC.html,5
20160325MINWAS,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,14
20160326BOSPHO,BOS,PHO,20160326,Tony Brown,Bill Spooner,Ben Taylor,102,99,L2M-BOS@PHX-3-26-2016.pdf,http://www.basketball-reference.com/boxscores/201603260PHO.html,2
20160326INDBKN,IND,BKN,20160326,Brent Barnaky,Tony Brothers,Justin Van Duyne,110,120,L2M-IND@BKN-3-26-2016.pdf,http://www.basketball-reference.com/boxscores/201603260BRK.html,
20160326PHIPOR,PHI,POR,20160326,David Guthrie,Tre Maddox,Jason Phillips,105,108,L2M-PHI@POR-3-26-2016.pdf,http://www.basketball-reference.com/boxscores/201603260POR.html,2
20160327HOUIND,HOU,IND,20160327,Mike Callahan,Derrick Collins,J.T. Orr,101,104,L2M-HOU-IND-3-27-16.pdf,http://www.basketball-reference.com/boxscores/201603270IND.html,4
20160328ATLCHI,ATL,CHI,20160328,David Jones,Ed Malloy,J.T. Orr,102,100,L2M-ATL-CHI-3-28-16.pdf,http://www.basketball-reference.com/boxscores/201603280CHI.html,2
20160328NYKNOP,NYK,NOP,20160328,Kevin Cutler,Courtney Kirkland,Leroy Richardson,91,99,L2M-NYK-NOP-3-28-16.pdf,http://www.basketball-reference.com/boxscores/201603280NOP.html,5
20160328PHOMIN,PHO,MIN,20160328,Steve Anderson,Tony Brothers,Kane Fitzgerald,116,121,L2M-PHX-MIN-3-28-16.pdf,http://www.basketball-reference.com/boxscores/201603280MIN.html,
20160329CHIIND,CHI,IND,20160329,Dan Crawford,Eric Lewis,Gediminas Petraitis,98,96,L2M-CHI-IND-3-29-16.pdf,http://www.basketball-reference.com/boxscores/201603290IND.html,1
20160329HOUCLE,HOU,CLE,20160329,Bill Kennedy,Courtney Kirkland,Mark Lindsay,106,100,L2M-HOU-CLE-3-29-16.pdf,http://www.basketball-reference.com/boxscores/201603290CLE.html,1
20160329OKCDET,OKC,DET,20160329,Matt Boland,Bill Spooner,Scott Twardoski,82,88,L2M-OKC-DET-3-29-16.pdf,http://www.basketball-reference.com/boxscores/201603290DET.html,2
20160330GSWUTA,GSW,UTA,20160330,Kane Fitzgerald,Jason Phillips,Scott Wall,103,96,L2M-GSW-UTA-3-30-16.pdf,http://www.basketball-reference.com/boxscores/201603300UTA.html,4
20160330MIALAL,MIA,LAL,20160330,James Capers,Derrick Collins,J.T. Orr,100,102,L2M-MIA-LAL-3-30-16.pdf,http://www.basketball-reference.com/boxscores/201603300LAL.html,1
20160330NYKDAL,NYK,DAL,20160330,Eric Dalen,Scott Foster,Justin Van Duyne,89,91,L2M-NYK-DAL-3-30-16.pdf,http://www.basketball-reference.com/boxscores/201603300DAL.html,5
20160331BOSPOR,BOS,POR,20160331,Derrick Collins,Ken Mauer,Josh Tiven,109,116,L2M-BOS-POR-3-31-16.pdf,http://www.basketball-reference.com/boxscores/201603310POR.html,2
20160331CHIHOU,CHI,HOU,20160331,Kevin Cutler,Rodney Mott,Bill Spooner,103,100,L2M-CHI-HOU-3-31-16.pdf,http://www.basketball-reference.com/boxscores/201603310HOU.html,3
20160331DENNOP,DEN,NOP,20160331,Brent Barnaky,Ron Garretson,Eli Roe,95,101,L2M-DEN-NOP-3-31-16.pdf,http://www.basketball-reference.com/boxscores/201603310NOP.html,3
20160331LACOKC,LAC,OKC,20160331,Tony Brothers,Sean Corbin,Gary Zielinski,117,119,L2M-LAC-OKC-3-31-16.pdf,http://www.basketball-reference.com/boxscores/201603310OKC.html,4
20160401CLEATL,CLE,ATL,20160401,Ron Garretson,Tre Maddox,Sean Wright,110,108,L2M-CLE-ATL-4-1-16.pdf,http://www.basketball-reference.com/boxscores/201604010ATL.html,9
20160401MIASAC,MIA,SAC,20160401,Scott Foster,Josh Tiven,Justin Van Duyne,112,106,L2M-MIA-SAC-4-1-16.pdf,http://www.basketball-reference.com/boxscores/201604010SAC.html,3
20160401ORLMIL,ORL,MIL,20160401,Matt Boland,Kane Fitzgerald,Jason Phillips,110,113,L2M-ORL-MIL-4-1-16.pdf,http://www.basketball-reference.com/boxscores/201604010MIL.html,4
20160401TORMEM,TOR,MEM,20160401,Bennie Adams,Mike Callahan,Leroy Richardson,99,95,L2M-TOR-MEM-4-1-16.pdf,http://www.basketball-reference.com/boxscores/201604010MEM.html,4
20160402DETCHI,DET,CHI,20160402,Tony Brothers,John Goble,Derek Richardson,94,90,L2M-DET-CHI-4-2-16-1.pdf,http://www.basketball-reference.com/boxscores/201604020CHI.html,2
20160402SACDEN,SAC,DEN,20160402,Derrick Collins,Lauren Holtkamp,Bill Kennedy,115,106,L2M-SAC-DEN-4-2-16.pdf,http://www.basketball-reference.com/boxscores/201604020DEN.html,
20160402TORSAS,TOR,SAS,20160402,David Guthrie,Courtney Kirkland,Bill Spooner,95,102,L2M-TOR-SAS-4-2-16.pdf,http://www.basketball-reference.com/boxscores/201604020SAS.html,
20160403CHIMIL,CHI,MIL,20160403,Eric Dalen,Michael Smith,Sean Wright,102,98,L2M-CHI-MIL-4-3-16.pdf,http://www.basketball-reference.com/boxscores/201604030MIL.html,1
20160403INDNYK,IND,NYK,20160403,Bennie Adams,Marat Kogut,Derrick Stafford,92,87,L2M-IND-NYK-4-3-16.pdf,http://www.basketball-reference.com/boxscores/201604030NYK.html,1
20160403OKCHOU,OKC,HOU,20160403,Brian Forte,Ken Mauer,Eli Roe,110,118,L2M-OKC-HOU-4-3-16.pdf,http://www.basketball-reference.com/boxscores/201604030HOU.html,4
20160405MINGSW,MIN,GSW,20160405,Lauren Holtkamp,Josh Tiven,Tom Washington,124,117,L2M-MIN-GSW-4-5-16.pdf,http://www.basketball-reference.com/boxscores/201604050GSW.html,4
20160405SASUTA,SAS,UTA,20160405,Scott Foster,Rodney Mott,Scott Twardoski,88,86,L2M-SAS-UTA-4-5-16.pdf,http://www.basketball-reference.com/boxscores/201604050UTA.html,
20160406DETORL,DET,ORL,20160406,David Guthrie,Ken Mauer,Eli Roe,108,104,L2M-DET-ORL-4-6-16.pdf,http://www.basketball-reference.com/boxscores/201604060ORL.html,3
20160406HOUDAL,HOU,DAL,20160406,Monty McCutchen,Leroy Richardson,Michael Smith,86,88,L2M-HOU-DAL-4-6-16.pdf,http://www.basketball-reference.com/boxscores/201604060DAL.html,6
20160406NOPBOS,NOP,BOS,20160406,Steve Anderson,Bill Kennedy,James Williams,97,104,L2M-NOP-BOS-4-6-16.pdf,http://www.basketball-reference.com/boxscores/201604060BOS.html,
20160407PHOHOU,PHO,HOU,20160407,Tre Maddox,Jason Phillips,Scott Wall,124,115,L2M-PHX-HOU-4-7-16.pdf,http://www.basketball-reference.com/boxscores/201604070HOU.html,4
20160407TORATL,TOR,ATL,20160407,Derrick Collins,Kevin Cutler,Marc Davis,87,95,L2M-TOR-ATL-4-7-16.pdf,http://www.basketball-reference.com/boxscores/201604070ATL.html,2
20160408LACUTA,LAC,UTA,20160408,Leroy Richardson,Michael Smith,Tom Washington,102,99,L2M-LAC-UTA-4-8-16.pdf,http://www.basketball-reference.com/boxscores/201604080UTA.html,2
20160408MIAORL,MIA,ORL,20160408,Derrick Stafford,Josh Tiven,Leon Wood,109,112,L2M-MIA-ORL-4-8-16.pdf,http://www.basketball-reference.com/boxscores/201604080ORL.html,2
20160408SASDEN,SAS,DEN,20160408,Eric Dalen,Ken Mauer,Gary Zielinski,98,102,L2M-SAS-DEN-4-8-16.pdf,http://www.basketball-reference.com/boxscores/201604080DEN.html,1
20160409GSWMEM,GSW,MEM,20160409,Tre Maddox,Jason Phillips,James Williams,100,99,L2M-GSW-MEM-4-9-16.pdf,http://www.basketball-reference.com/boxscores/201604090MEM.html,4
20160409OKCSAC,OKC,SAC,20160409,Mike Callahan,Pat Fraher,Haywoode Workman,112,114,L2M-OKC-SAC-4-9-16.pdf,http://www.basketball-reference.com/boxscores/201604090SAC.html,2
20160410MILPHI,MIL,PHI,20160410,Steve Anderson,Kevin Scott,Derrick Stafford,109,108,L2M-MIL-PHI-4-10-16.pdf,http://www.basketball-reference.com/boxscores/201604100PHI.html,4
20160410TORNYK,TOR,NYK,20160410,Bill Kennedy,Eric Lewis,Leon Wood,93,89,L2M-TOR-NYK-4-10-16.pdf,http://www.basketball-reference.com/boxscores/201604100NYK.html,2
20160411CHINOP,CHI,NOP,20160411,Nick Buchert,Scott Foster,Derek Richardson,121,116,L2M-CHI-NOP-4-11-16.pdf,http://www.basketball-reference.com/boxscores/201604110NOP.html,2
20160411MILORL,MIL,ORL,20160411,Gediminas Petraitis,Scott Wall,Tom Washington,98,107,L2M-MIL-ORL-4-11-16.pdf,http://www.basketball-reference.com/boxscores/201604110ORL.html,2
20160412OKCSAS,OKC,SAS,20160412,Mark Lindsay,Derrick Stafford,Josh Tiven,98,102,L2M-OKC-SAS-4-12-16.pdf,http://www.basketball-reference.com/boxscores/201604120SAS.html,2
20160413DETCLE,DET,CLE,20160413,Eric Dalen,Jason Phillips,Michael Smith,112,110,L2M-DET-CLE-4-13-16.pdf,http://www.basketball-reference.com/boxscores/201604130CLE.html,4
20160413SASDAL,SAS,DAL,20160413,Nick Buchert,Scott Foster,John Goble,96,91,L2M-SAS-DAL-4-13-16.pdf,http://www.basketball-reference.com/boxscores/201604130DAL.html,2
20160416BOSATL,BOS,ATL,20160416,James Capers,Derrick Collins,Rodney Mott,101,102,L2M-BOS-ATL-4-16-16.pdf,http://www.basketball-reference.com/boxscores/201604160ATL.html,4
20160417DETCLE,DET,CLE,20160417,Leroy Richardson,Derrick Stafford,Zach Zarba,101,106,Cavaliers-106-Pistons-101.pdf,http://www.basketball-reference.com/boxscores/201604170CLE.html,1
20160418DALOKC,DAL,OKC,20160418,Dan Crawford,David Guthrie,Bill Spooner,85,84,Mavericks-85-Thunder-84.pdf,http://www.basketball-reference.com/boxscores/201604180OKC.html,4
20160421GSWHOU,GSW,HOU,20160421,Mark Ayotte,Scott Foster,Tom Washington,96,97,L2M-GSW-HOU-4-21-16-1.pdf,http://www.basketball-reference.com/boxscores/201604210HOU.html,4
20160422ATLBOS,ATL,BOS,20160422,Marc Davis,Eric Lewis,Zach Zarba,103,111,L2M-ATL-BOS-4-22-16.pdf,http://www.basketball-reference.com/boxscores/201604220BOS.html,1
20160422CLEDET,CLE,DET,20160422,Monty McCutchen,Jason Phillips,Michael Smith,101,91,L2M-CLE-DET-4-22-16.pdf,http://www.basketball-reference.com/boxscores/201604220DET.html,2
20160423LACPOR,LAC,POR,20160423,Tony Brothers,Scott Foster,Tom Washington,88,96,L2M-LAC-POR-4-23-16.pdf,http://www.basketball-reference.com/boxscores/201604230POR.html,
