game_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,incorrect
20171105ATLCLE,ATL,CLE,20171105,Tony Brothers,Jason Goldenberg,Scott Wall,117,115,L2M-ATL-CLE-11-05-2017.pdf,https://www.basketball-reference.com/boxscores/201711050CLE.html,2
20171105INDNYK,IND,NYK,20171105,Michael Smith,C.J. Washington,Tom Washington,101,108,L2M-IND-NYK-11-05-2017.pdf,https://www.basketball-reference.com/boxscores/201711050NYK.html,
20171105MEMLAL,MEM,LAL,20171105,Mark Ayotte,James Capers,Jonathan Sterling,102,107,L2M-MEM-LAL-11-05-2017.pdf,https://www.basketball-reference.com/boxscores/201711050LAL.html,
20171105MIALAC,MIA,LAC,20171105,Brent Barnaky,Tyler Ford,Ron Garretson,104,101,L2M-MIA-LAC-11-05-2017.pdf,https://www.basketball-reference.com/boxscores/201711050LAC.html,1
20171105OKCPOR,OKC,POR,20171105,Tre Maddox,Rodney Mott,J.T. Orr,99,103,L2M-OKC-POR-11-05-2017.pdf,https://www.basketball-reference.com/boxscores/201711050POR.html,1
20171106BOSATL,BOS,ATL,20171106,Eric Dalen,Marc Davis,Jacyn Goble,110,107,L2M-BOS-ATL-11-06-2017.pdf,https://www.basketball-reference.com/boxscores/201711060ATL.html,1
20171107CHANYK,CHA,NYK,20171107,John Goble,Scott Wall,Haywoode Workman,113,118,L2M-CHA-NYK-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070NYK.html,1
20171107CHITOR,CHI,TOR,20171107,Jason Goldenberg,Kevin Scott,Derrick Stafford,114,119,L2M-CHI-TOR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070TOR.html,2
20171107MEMPOR,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,2
20171107NOPIND,NOP,IND,20171107,Brandon Adair,Matt Boland,Marc Davis,117,112,L2M-NOP-IND-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070IND.html,
20171107OKCSAC,OKC,SAC,20171107,James Capers,Kevin Cutler,Brian Forte,86,94,L2M-OKC-SAC-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070SAC.html,
20171107PHIUTA,PHI,UTA,20171107,Bennie Adams,Brent Barnaky,Leon Wood,104,97,L2M-PHI-UTA-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070UTA.html,2
20171109CLEHOU,CLE,HOU,20171109,Tony Brown,Scott Foster,Marat Kogut,113,117,L2M-CLE-HOU-11-09-2017.pdf,https://www.basketball-reference.com/boxscores/201711090HOU.html,2
20171109NOPTOR,NOP,TOR,20171109,Ron Garretson,Eric Lewis,Tre Maddox,118,122,L2M-NOP-TOR-11-09-2017.pdf,https://www.basketball-reference.com/boxscores/201711090TOR.html,
20171109PHISAC,PHI,SAC,20171109,Nick Buchert,Pat Fraher,Gediminas Petraitis,108,109,L2M-PHI-SAC-11-09-2017.pdf,https://www.basketball-reference.com/boxscores/201711090SAC.html,
20171110ATLDET,ATL,DET,20171110,Lauren Holtkamp,Josh Tiven,James Williams,104,111,L2M-ATL-DET-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100DET.html,1
20171110BKNPOR,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,
20171110CHABOS,CHA,BOS,20171110,Curtis Blair,Leroy Richardson,Sean Wright,87,90,L2M-CHA-BOS-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100BOS.html,1
20171110MIAUTA,MIA,UTA,20171110,Derrick Collins,Haywoode Workman,Gary Zielinski,84,74,L2M-MIA-UTA-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100UTA.html,
20171110MILSAS,MIL,SAS,20171110,Tony Brothers,Rodney Mott,Dedric Taylor,94,87,L2M-MIL-SAS-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100SAS.html,1
20171111CLEDAL,CLE,DAL,20171111,Monty McCutchen,Rodney Mott,Dedric Taylor,111,104,L2M-CLE-DAL-11-11-2017.pdf,https://www.basketball-reference.com/boxscores/201711110DAL.html,
20171111MINPHO,MIN,PHO,20171111,Nick Buchert,Pat Fraher,Haywoode Workman,110,118,L2M-MIN-PHX-11-11-2017.pdf,https://www.basketball-reference.com/boxscores/201711110PHO.html,3
20171112TORBOS,TOR,BOS,20171112,John Goble,Lauren Holtkamp,Karl Lane,94,95,L2M-TOR-BOS-11-12-2017.pdf,https://www.basketball-reference.com/boxscores/201711120BOS.html,2
20171113ATLNOP,ATL,NOP,20171113,Rodney Mott,Tom Washington,Leon Wood,105,106,L2M-ATL-NOP-11-13-2017.pdf,https://www.basketball-reference.com/boxscores/201711130NOP.html,
20171113CLENYK,CLE,NYK,20171113,Brent Barnaky,Tony Brothers,Tre Maddox,104,101,L2M-CLE-NYK-11-13-2017.pdf,https://www.basketball-reference.com/boxscores/201711130NYK.html,1
20171113PHILAC,PHI,LAC,20171113,Matt Boland,Vladimir Voyard-Tadal,Zach Zarba,109,105,L2M-PHI-LAC-11-13-2017.pdf,https://www.basketball-reference.com/boxscores/201711130LAC.html,1
20171115DETMIL,DET,MIL,20171115,John Goble,Ben Taylor,Justin Van Duyne,95,99,L2M-DET-MIL-11-15-2017.pdf,https://www.basketball-reference.com/boxscores/201711150MIL.html,1
20171115INDMEM,IND,MEM,20171115,Bill Kennedy,Rodney Mott,Jonathan Sterling,116,113,L2M-IND-MEM-11-15-2017.pdf,https://www.basketball-reference.com/boxscores/201711150MEM.html,2
20171115UTANYK,UTA,NYK,20171115,Mark Ayotte,Jacyn Goble,Monty McCutchen,101,106,L2M-UTA-NYK-11-15-2017.pdf,https://www.basketball-reference.com/boxscores/201711150NYK.html,
20171116GSWBOS,GSW,BOS,20171116,James Capers,Tyler Ford,Pat Fraher,88,92,L2M-GSW-BOS-11-16-2017.pdf,https://www.basketball-reference.com/boxscores/201711160BOS.html,1
20171117CHACHI,CHA,CHI,20171117,Marc Davis,Brian Forte,Gediminas Petraitis,120,123,L2M-CHA-CHI-11-17-2017.pdf,https://www.basketball-reference.com/boxscores/201711170CHI.html,
20171117LACCLE,LAC,CLE,20171117,Sean Corbin,Ed Malloy,Leon Wood,113,118,L2M-LAC-CLE-11-17-2017.pdf,https://www.basketball-reference.com/boxscores/201711170CLE.html,2
20171117MIAWAS,MIA,WAS,20171117,Mike Callahan,Justin Van Duyne,Scott Wall,91,88,L2M-MIA-WAS-11-17-2017.pdf,https://www.basketball-reference.com/boxscores/201711170WAS.html,1
20171117OKCSAS,OKC,SAS,20171117,David Guthrie,Bill Kennedy,Leroy Richardson,101,104,L2M-OKC-SAS-11-17-2017.pdf,https://www.basketball-reference.com/boxscores/201711170SAS.html,2
20171117PORSAC,POR,SAC,20171117,Eric Lewis,C.J. Washington,Gary Zielinski,82,86,L2M-POR-SAC-11-17-2017.pdf,https://www.basketball-reference.com/boxscores/201711170SAC.html,1
20171119DETMIN,DET,MIN,20171119,Sean Corbin,Gediminas Petraitis,Leon Wood,100,97,L2M-DET-MIN-11-19-2017.pdf,https://www.basketball-reference.com/boxscores/201711190MIN.html,
20171120BOSDAL,BOS,DAL,20171120,Mark Ayotte,Brian Forte,J.T. Orr,110,102,L2M-BOS-DAL-11-20-2017.pdf,https://www.basketball-reference.com/boxscores/201711200DAL.html,3
20171120INDORL,IND,ORL,20171120,Ken Mauer,Leroy Richardson,Dedric Taylor,105,97,L2M-IND-ORL-11-20-2017.pdf,https://www.basketball-reference.com/boxscores/201711200ORL.html,
20171121CHILAL,CHI,LAL,20171121,Brett Nansel,Bill Spooner,Gary Zielinski,94,103,L2M-CHI-LAL-11-21-2017.pdf,https://www.basketball-reference.com/boxscores/201711210LAL.html,1
20171122DALMEM,DAL,MEM,20171122,Bennie Adams,Lauren Holtkamp,Ed Malloy,95,94,L2M-DAL-MEM-11-22-2017.pdf,https://www.basketball-reference.com/boxscores/201711220MEM.html,
20171122MILPHO,MIL,PHO,20171122,Kevin Cutler,Rodney Mott,J.T. Orr,113,107,L2M-MIL-PHX-11-22-2017.pdf,https://www.basketball-reference.com/boxscores/201711220PHO.html,2
20171122WASCHA,WAS,CHA,20171122,James Capers,Aaron Smith,Ben Taylor,124,129,L2M-WAS-CHA-11-22-2017.pdf,https://www.basketball-reference.com/boxscores/201711220CHO.html,2
20171124CHACLE,CHA,CLE,20171124,Mitchell Ervin,Pat Fraher,David Guthrie,99,100,L2M-CHA-CLE-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240CLE.html,
20171124DETOKC,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,2
20171124PORBKN,POR,BKN,20171124,Derrick Collins,Gediminas Petraitis,Sean Wright,127,125,L2M-POR-BKN-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240BRK.html,4
20171124TORIND,TOR,IND,20171124,Marat Kogut,Jonathan Sterling,Tom Washington,104,107,L2M-TOR-IND-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240IND.html,3
20171125LACSAC,LAC,SAC,20171125,Mark Ayotte,Kevin Cutler,Rodney Mott,97,95,L2M-LAC-SAC-11-25-2017.pdf,https://www.basketball-reference.com/boxscores/201711250SAC.html,
20171125PORWAS,POR,WAS,20171125,Kane Fitzgerald,Tyler Ford,Eric Lewis,108,105,L2M-POR-WAS-11-25-2017.pdf,https://www.basketball-reference.com/boxscores/201711250WAS.html,1
20171127LALLAC,LAL,LAC,20171127,Scott Foster,Jason Goldenberg,James Williams,115,120,L2M-LAL-LAC-11-27-2017.pdf,https://www.basketball-reference.com/boxscores/201711270LAC.html,
20171127SACGSW,SAC,GSW,20171127,Tony Brothers,Derek Richardson,Leroy Richardson,110,106,L2M-SAC-GSW-11-27-2017.pdf,https://www.basketball-reference.com/boxscores/201711270GSW.html,
20171128PHOCHI,PHO,CHI,20171128,Mark Lindsay,Monty McCutchen,Brett Nansel,104,99,L2M-PHX-CHI-11-28-2017.pdf,https://www.basketball-reference.com/boxscores/201711280CHI.html,2
20171128WASMIN,WAS,MIN,20171128,Brian Forte,Jonathan Sterling,Zach Zarba,92,89,L2M-WAS-MIN-11-28-2017.pdf,https://www.basketball-reference.com/boxscores/201711280MIN.html,3
20171129BKNDAL,BKN,DAL,20171129,John Goble,Lauren Holtkamp,Eric Lewis,109,104,L2M-BKN-DAL-11-29-2017.pdf,https://www.basketball-reference.com/boxscores/201711290DAL.html,3
20171129GSWLAL,GSW,LAL,20171129,Kevin Cutler,Ed Malloy,Josh Tiven,127,123,L2M-GSW-LAL-11-29-2017.pdf,https://www.basketball-reference.com/boxscores/201711290LAL.html,1
20171129WASPHI,WAS,PHI,20171129,Matt Boland,Mitchell Ervin,Bill Spooner,113,118,L2M-WAS-PHI-11-29-2017.pdf,https://www.basketball-reference.com/boxscores/201711290PHI.html,2
20171130CHIDEN,CHI,DEN,20171130,Justin Van Duyne,Tom Washington,James Williams,110,111,L2M-CHI-DEN-11-30-2017.pdf,https://www.basketball-reference.com/boxscores/201711300DEN.html,1
20171130CLEATL,CLE,ATL,20171130,Ray Acosta,Tony Brown,Nick Buchert,121,114,L2M-CLE-ATL-11-30-2017.pdf,https://www.basketball-reference.com/boxscores/201711300ATL.html,1
20171201CHAMIA,CHA,MIA,20171201,Ken Mauer,Leroy Richardson,Michael Smith,100,105,L2M-CHA-MIA-12-01-2017.pdf,https://www.basketball-reference.com/boxscores/201712010MIA.html,
20171201MINOKC,MIN,OKC,20171201,John Goble,Courtney Kirkland,Brett Nansel,107,111,L2M-MIN-OKC-12-01-2017.pdf,https://www.basketball-reference.com/boxscores/201712010OKC.html,
20171201NOPUTA,NOP,UTA,20171201,Marat Kogut,Monty McCutchen,Derek Richardson,108,114,L2M-NOP-UTA-12-01-2017.pdf,https://www.basketball-reference.com/boxscores/201712010UTA.html,1
20171201SACCHI,SAC,CHI,20171201,Brent Barnaky,Kevin Scott,Bill Spooner,107,106,L2M-SAC-CHI-12-01-2017.pdf,https://www.basketball-reference.com/boxscores/201712010CHI.html,1
20171202DETPHI,DET,PHI,20171202,Tyler Ford,Scott Foster,Justin Van Duyne,103,108,L2M-DET-PHI-12-02-2017.pdf,https://www.basketball-reference.com/boxscores/201712020PHI.html,
20171202MEMCLE,MEM,CLE,20171202,Kevin Cutler,Gediminas Petraitis,Derrick Stafford,111,116,L2M-MEM-CLE-12-02-2017.pdf,https://www.basketball-reference.com/boxscores/201712020CLE.html,
20171202PHOBOS,PHO,BOS,20171202,Derrick Collins,J.B. DeRosa,Bill Kennedy,111,116,L2M-PHX-BOS-12-02-2017.pdf,https://www.basketball-reference.com/boxscores/201712020BOS.html,1
20171202SACMIL,SAC,MIL,20171202,Dedric Taylor,Tom Washington,Gary Zielinski,104,109,L2M-SAC-MIL-12-02-2017.pdf,https://www.basketball-reference.com/boxscores/201712020MIL.html,
20171203LACMIN,LAC,MIN,20171203,Eric Lewis,Leroy Richardson,Bill Spooner,106,112,L2M-LAC-MIN-12-03-2017.pdf,https://www.basketball-reference.com/boxscores/201712030MIN.html,
20171203ORLNYK,ORL,NYK,20171203,Mark Ayotte,Pat Fraher,Karl Lane,105,100,L2M-ORL-NYK-12-03-2017.pdf,https://www.basketball-reference.com/boxscores/201712030NYK.html,1
20171203SASOKC,SAS,OKC,20171203,Bennie Adams,Curtis Blair,Kane Fitzgerald,87,90,L2M-SAS-OKC-12-03-2017.pdf,https://www.basketball-reference.com/boxscores/201712030OKC.html,1
20171204DETSAS,DET,SAS,20171204,Nick Buchert,Tre Maddox,James Williams,93,96,L2M-DET-SAS-12-04-2017.pdf,https://www.basketball-reference.com/boxscores/201712040SAS.html,
20171204MINMEM,MIN,MEM,20171204,Curtis Blair,Mike Callahan,Gary Zielinski,92,95,L2M-MIN-MEM-12-04-2017.pdf,https://www.basketball-reference.com/boxscores/201712040MEM.html,1
20171205UTAOKC,UTA,OKC,20171205,J.B. DeRosa,Mark Lindsay,Bill Spooner,94,100,L2M-UTA-OKC-12-05-2017.pdf,https://www.basketball-reference.com/boxscores/201712050OKC.html,1
20171206ATLORL,ATL,ORL,20171206,Matt Boland,John Goble,J.T. Orr,106,110,L2M-ATL-ORL-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060ORL.html,1
20171206CHIIND,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,1
20171206DETMIL,DET,MIL,20171206,Mitchell Ervin,Derrick Stafford,Leon Wood,100,104,L2M-DET-MIL-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060MIL.html,
20171206SACCLE,SAC,CLE,20171206,Curtis Blair,James Capers,Eric Dalen,95,101,L2M-SAC-CLE-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060CLE.html,1
20171207LALPHI,LAL,PHI,20171207,Bennie Adams,Kevin Cutler,Tom Washington,107,104,L2M-LAL-PHI-12-07-2017.pdf,https://www.basketball-reference.com/boxscores/201712070PHI.html,
20171207OKCBKN,OKC,BKN,20171207,Mark Ayotte,Ed Malloy,Scott Wall,95,100,L2M-OKC-BKN-12-07-2017.pdf,https://www.basketball-reference.com/boxscores/201712070BRK.html,
20171208BOSSAS,BOS,SAS,20171208,Bill Kennedy,Eric Lewis,Aaron Smith,102,105,L2M-BOS-SAS-12-08-2017-1.pdf,https://www.basketball-reference.com/boxscores/201712080SAS.html,1
20171208CHICHA,CHI,CHA,20171208,John Goble,Tre Maddox,J.T. Orr,119,111,L2M-CHI-CHA-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080CHO.html,3
20171208CLEIND,CLE,IND,20171208,Scott Foster,Scott Twardoski,Leon Wood,102,106,L2M-CLE-IND-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080IND.html,
20171208DALMIL,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,
20171208GSWDET,GSW,DET,20171208,Derrick Collins,Monty McCutchen,Derek Richardson,102,98,L2M-GSW-DET-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080DET.html,
20171208SACNOP,SAC,NOP,20171208,Marc Davis,Lauren Holtkamp,Kevin Scott,116,109,L2M-SAC-NOP-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080NOP.html,1
20171209NYKCHI,NYK,CHI,20171209,Leroy Richardson,Ben Taylor,Tom Washington,102,104,L2M-NYK-CHI-12-09-2017.pdf,https://www.basketball-reference.com/boxscores/201712090CHI.html,3
20171209OKCMEM,OKC,MEM,20171209,James Capers,Marat Kogut,Kevin Scott,102,101,L2M-OKC-MEM-12-09-2017.pdf,https://www.basketball-reference.com/boxscores/201712090MEM.html,4
20171209ORLATL,ORL,ATL,20171209,Marc Davis,Tyler Ford,Jason Goldenberg,110,117,L2M-ORL-ATL-12-09-2017.pdf,https://www.basketball-reference.com/boxscores/201712090ATL.html,
20171209PHICLE,PHI,CLE,20171209,Nick Buchert,John Goble,J.T. Orr,98,105,L2M-PHI-CLE-12-09-2017.pdf,https://www.basketball-reference.com/boxscores/201712090CLE.html,
20171210ATLNYK,ATL,NYK,20171210,Bennie Adams,Nick Buchert,Scott Twardoski,107,111,L2M-ATL-NYK-12-10-2017.pdf,https://www.basketball-reference.com/boxscores/201712100NYK.html,2
20171210DALMIN,DAL,MIN,20171210,Derrick Collins,Gediminas Petraitis,Gary Zielinski,92,97,L2M-DAL-MIN-12-10-2017.pdf,https://www.basketball-reference.com/boxscores/201712100MIN.html,1
20171210DENIND,DEN,IND,20171210,Brent Barnaky,Monty McCutchen,Dedric Taylor,116,126,L2M-DEN-IND-12-10-2017.pdf,https://www.basketball-reference.com/boxscores/201712100IND.html,
20171211NOPHOU,NOP,HOU,20171211,Eric Dalen,Ben Taylor,Tom Washington,123,130,L2M-NOP-HOU-12-11-2017.pdf,https://www.basketball-reference.com/boxscores/201712110HOU.html,3
20171211TORLAC,TOR,LAC,20171211,Karl Lane,Ken Mauer,Brett Nansel,91,96,L2M-TOR-LAC-12-11-2017.pdf,https://www.basketball-reference.com/boxscores/201712110LAC.html,
20171212LALNYK,LAL,NYK,20171212,Lauren Holtkamp,Courtney Kirkland,Zach Zarba,109,113,L2M-LAL-NYK-12-12-2017.pdf,https://www.basketball-reference.com/boxscores/201712120NYK.html,1
20171212PHIMIN,PHI,MIN,20171212,Pat Fraher,David Guthrie,Scott Twardoski,118,112,L2M-PHI-MIN-12-12-2017.pdf,https://www.basketball-reference.com/boxscores/201712120MIN.html,1
20171212WASBKN,WAS,BKN,20171212,Kane Fitzgerald,Tre Maddox,Derek Richardson,98,103,L2M-WAS-BKN-12-12-2017.pdf,https://www.basketball-reference.com/boxscores/201712120BRK.html,3
20171213OKCIND,OKC,IND,20171213,Mark Ayotte,Mike Callahan,Mark Lindsay,100,95,L2M-OKC-IND-12-13-2017.pdf,https://www.basketball-reference.com/boxscores/201712130IND.html,2
20171213PORMIA,POR,MIA,20171213,Curtis Blair,Nick Buchert,Derrick Stafford,102,95,L2M-POR-MIA-12-13-2017.pdf,https://www.basketball-reference.com/boxscores/201712130MIA.html,1
20171213TORPHO,TOR,PHO,20171213,Bennie Adams,James Capers,Jacyn Goble,115,109,L2M-TOR-PHX-12-13-2017.pdf,https://www.basketball-reference.com/boxscores/201712130PHO.html,2
20171213UTACHI,UTA,CHI,20171213,Marc Davis,Mitchell Ervin,Brian Forte,100,103,L2M-UTA-CHI-12-13-2017.pdf,https://www.basketball-reference.com/boxscores/201712130CHI.html,
20171215ATLMEM,ATL,MEM,20171215,J.B. DeRosa,Bill Kennedy,Mark Lindsay,94,96,L2M-ATL-MEM-12-15-2017.pdf,https://www.basketball-reference.com/boxscores/201712150MEM.html,3
20171215CHIMIL,CHI,MIL,20171215,Mark Ayotte,Kane Fitzgerald,Ben Taylor,115,109,L2M-CHI-MIL-12-15-2017.pdf,https://www.basketball-reference.com/boxscores/201712150MIL.html,
20171215DETIND,DET,IND,20171215,Lauren Holtkamp,Leroy Richardson,Zach Zarba,104,98,L2M-DET-IND-12-15-2017.pdf,https://www.basketball-reference.com/boxscores/201712150IND.html,1
20171215MIACHA,MIA,CHA,20171215,Mike Callahan,Kevin Cutler,Haywoode Workman,104,98,L2M-MIA-CHA-12-15-2017.pdf,https://www.basketball-reference.com/boxscores/201712150CHO.html,
20171215NOPDEN,NOP,DEN,20171215,Rodney Mott,Leon Wood,Gary Zielinski,111,117,L2M-NOP-DEN-12-15-2017.pdf,https://www.basketball-reference.com/boxscores/201712150DEN.html,3
20171215OKCPHI,OKC,PHI,20171215,Ed Malloy,Dedric Taylor,James Williams,119,117,L2M-OKC-PHI-12-15-2017.pdf,https://www.basketball-reference.com/boxscores/201712150PHI.html,5
20171216DALSAS,DAL,SAS,20171216,Scott Foster,Jason Goldenberg,Mark Lindsay,96,98,L2M-DAL-SAS-12-16-2017.pdf,https://www.basketball-reference.com/boxscores/201712160SAS.html,3
20171216LACMIA,LAC,MIA,20171216,Tony Brothers,Brian Forte,Aaron Smith,85,90,L2M-LAC-MIA-12-16-2017.pdf,https://www.basketball-reference.com/boxscores/201712160MIA.html,1
20171216MILHOU,MIL,HOU,20171216,Tyler Ford,John Goble,J.T. Orr,111,115,L2M-MIL-HOU-12-16-2017.pdf,https://www.basketball-reference.com/boxscores/201712160HOU.html,1
20171216PHOMIN,PHO,MIN,20171216,Mark Ayotte,Ken Mauer,Phenizee Ransom,108,106,L2M-PHX-MIN-12-16-2017.pdf,https://www.basketball-reference.com/boxscores/201712160MIN.html,
20171216PORCHA,POR,CHA,20171216,Brent Barnaky,Matt Myers,Tom Washington,93,91,L2M-POR-CHA-12-16-2017.pdf,https://www.basketball-reference.com/boxscores/201712160CHO.html,2
20171218BOSIND,BOS,IND,20171218,James Capers,Kevin Cutler,Vladimir Voyard-Tadal,112,111,L2M-BOS-IND-12-18-2017.pdf,https://www.basketball-reference.com/boxscores/201712180IND.html,
20171218DENOKC,DEN,OKC,20171218,Matt Boland,Nick Buchert,Ken Mauer,94,95,L2M-DEN-OKC-12-18-2017.pdf,https://www.basketball-reference.com/boxscores/201712180OKC.html,1
20171218GSWLAL,GSW,LAL,20171218,Curtis Blair,Bill Kennedy,Leon Wood,116,114,L2M-GSW-LAL-12-18-2017.pdf,https://www.basketball-reference.com/boxscores/201712180LAL.html,
20171218MIAATL,MIA,ATL,20171218,Tyler Ford,Michael Smith,Tom Washington,104,110,L2M-MIA-ATL-12-18-2017.pdf,https://www.basketball-reference.com/boxscores/201712180ATL.html,3
20171218PHICHI,PHI,CHI,20171218,Pat Fraher,Karl Lane,Haywoode Workman,115,117,L2M-PHI-CHI-12-18-2017.pdf,https://www.basketball-reference.com/boxscores/201712180CHI.html,2
20171218PHODAL,PHO,DAL,20171218,Eric Dalen,Kane Fitzgerald,J.T. Orr,97,91,L2M-PHX-DAL-12-18-2017.pdf,https://www.basketball-reference.com/boxscores/201712180DAL.html,1
20171218PORMIN,POR,MIN,20171218,Scott Foster,Leroy Richardson,Ben Taylor,107,108,L2M-POR-MIN-12-18-2017.pdf,https://www.basketball-reference.com/boxscores/201712180MIN.html,
20171219CLEMIL,CLE,MIL,20171219,Brent Barnaky,Marc Davis,Haywoode Workman,116,119,L2M-CLE-MIL-12-19-2017.pdf,https://www.basketball-reference.com/boxscores/201712190MIL.html,2
20171220MIABOS,MIA,BOS,20171220,Brandon Adair,Marc Davis,Marat Kogut,90,89,L2M-MIA-BOS-12-20-2017.pdf,https://www.basketball-reference.com/boxscores/201712200BOS.html,
20171220MINDEN,MIN,DEN,20171220,Jason Goldenberg,Ed Malloy,Josh Tiven,112,104,L2M-MIN-DEN-12-20-2017.pdf,https://www.basketball-reference.com/boxscores/201712200DEN.html,
20171220SACBKN,SAC,BKN,20171220,Tyler Ford,Pat Fraher,Lauren Holtkamp,104,99,L2M-SAC-BKN-12-20-2017.pdf,https://www.basketball-reference.com/boxscores/201712200BRK.html,4
20171220SASPOR,SAS,POR,20171220,Ron Garretson,Bill Spooner,Leon Wood,93,91,L2M-SAS-POR-12-20-2017.pdf,https://www.basketball-reference.com/boxscores/201712200POR.html,2
20171221CHICLE,CHI,CLE,20171221,Bennie Adams,James Capers,Jacyn Goble,112,115,L2M-CHI-CLE-12-21-2017.pdf,https://www.basketball-reference.com/boxscores/201712210CLE.html,
20171221MEMPHO,MEM,PHO,20171221,Tony Brothers,Tre Maddox,Scott Twardoski,95,97,L2M-MEM-PHX-12-21-2017.pdf,https://www.basketball-reference.com/boxscores/201712210PHO.html,3
20171221TORPHI,TOR,PHI,20171221,Matt Boland,Mike Callahan,Ben Taylor,114,109,L2M-TOR-PHI-12-21-2017.pdf,https://www.basketball-reference.com/boxscores/201712210PHI.html,3
20171222ATLOKC,ATL,OKC,20171222,Courtney Kirkland,Jonathan Sterling,Zach Zarba,117,120,L2M-ATL-OKC-12-22-2017.pdf,https://www.basketball-reference.com/boxscores/201712220OKC.html,1
20171222CHAMIL,CHA,MIL,20171222,Derrick Collins,Brett Nansel,Gary Zielinski,104,109,L2M-CHA-MIL-12-22-2017.pdf,https://www.basketball-reference.com/boxscores/201712220MIL.html,
20171222NYKDET,NYK,DET,20171222,Nick Buchert,Lauren Holtkamp,Eric Lewis,101,104,L2M-NYK-DET-12-22-2017.pdf,https://www.basketball-reference.com/boxscores/201712220DET.html,1
20171223BKNIND,BKN,IND,20171223,Nick Buchert,Ken Mauer,Ben Taylor,119,123,L2M-BKN-IND-12-23-2017.pdf,https://www.basketball-reference.com/boxscores/201712230IND.html,3
20171223DALATL,DAL,ATL,20171223,Derrick Collins,James Williams,Haywoode Workman,107,112,L2M-DAL-ATL-12-23-2017.pdf,https://www.basketball-reference.com/boxscores/201712230ATL.html,
20171223LACMEM,LAC,MEM,20171223,Randy Richardson,Scott Wall,Sean Wright,112,115,L2M-LAC-MEM-12-23-2017.pdf,https://www.basketball-reference.com/boxscores/201712230MEM.html,2
20171223MILCHA,MIL,CHA,20171223,Bennie Adams,Lauren Holtkamp,Eric Lewis,106,111,L2M-MIL-CHA-12-23-2017.pdf,https://www.basketball-reference.com/boxscores/201712230CHO.html,
20171223PORLAL,POR,LAL,20171223,Mark Ayotte,Bill Kennedy,Tre Maddox,95,92,L2M-POR-LAL-12-23-2017.pdf,https://www.basketball-reference.com/boxscores/201712230LAL.html,1
20171225CLEGSW,CLE,GSW,20171225,Derrick Stafford,Leon Wood,Gary Zielinski,92,99,L2M-CLE-GSW-12-25-2017.pdf,https://www.basketball-reference.com/boxscores/201712250GSW.html,4
20171225HOUOKC,HOU,OKC,20171225,Nick Buchert,Scott Twardoski,Tom Washington,107,112,L2M-HOU-OKC-12-25-2017.pdf,https://www.basketball-reference.com/boxscores/201712250OKC.html,1
20171226MEMPHO,MEM,PHO,20171226,Mark Ayotte,Justin Van Duyne,James Williams,97,99,L2M-MEM-PHX-12-26-2017.pdf,https://www.basketball-reference.com/boxscores/201712260PHO.html,
20171226TORDAL,TOR,DAL,20171226,Pat Fraher,Michael Smith,Scott Twardoski,93,98,L2M-TOR-DAL-12-26-2017.pdf,https://www.basketball-reference.com/boxscores/201712260DAL.html,1
20171227DALIND,DAL,IND,20171227,Ed Malloy,Phenizee Ransom,Scott Wall,98,94,L2M-DAL-IND-12-27-2017.pdf,https://www.basketball-reference.com/boxscores/201712270IND.html,1
